"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCM54","OUT049",2060.65745928017
"FDP51","OUT035",2034.11375514991
"FDT38","OUT013",1442.17491774986
"FDZ20","OUT018",3739.35142335181
"FDJ53","OUT013",1962.24317477363
"FDX13","OUT049",4032.08022256971
"FDP58","OUT035",3644.37809090508
"NCK31","OUT019",-1068.35735416179
"FDA35","OUT018",1696.42875600393
"FDV37","OUT018",2888.85384170307
"NCO07","OUT027",4806.82305410971
"FDA20","OUT045",2935.2888004929
"FDZ59","OUT035",2850.27942982851
"NCY17","OUT017",841.143206475812
"FDQ28","OUT035",2625.32022582932
"FDV35","OUT017",2622.8738802931
"FDQ36","OUT013",661.380775945469
"FDD34","OUT018",2346.57521595029
"FDK51","OUT045",4124.55091166392
"FDV31","OUT035",2974.4382508211
"FDR04","OUT035",1703.06040511541
"FDR14","OUT049",1045.89998581394
"DRC36","OUT010",848.22691748487
"FDE39","OUT019",41.0131590914946
"FDP57","OUT049",1783.47795373905
"FDE57","OUT046",2314.04169879961
"NCN18","OUT046",1752.68166355994
"NCQ05","OUT018",2117.2038169457
"FDW47","OUT035",2081.45428488224
"FDV46","OUT035",2391.63266428866
"NCP29","OUT045",932.926213627909
"FDE09","OUT018",1517.41961016773
"NCU06","OUT027",5057.95709437546
"FDT19","OUT010",881.166220734945
"DRF15","OUT017",2554.10720548931
"DRI51","OUT013",2751.55534990454
"NCX54","OUT013",1675.85464057339
"DRE01","OUT013",3819.87367727329
"NCB07","OUT045",3009.45388381427
"FDU50","OUT035",1988.73422356173
"FDG40","OUT035",760.365042562607
"FDW10","OUT018",2539.92694276846
"FDX51","OUT013",3138.76872491053
"NCP17","OUT045",941.639615248351
"FDP21","OUT035",3136.12143248816
"FDL04","OUT045",1636.29287888878
"FDV23","OUT013",2013.95174975777
"FDF24","OUT046",1343.05847891518
"FDH56","OUT027",3294.00881986762
"FDB51","OUT049",1133.63977663645
"FDI58","OUT027",2992.88245092596
"FDR20","OUT013",854.232127898559
"FDC51","OUT018",1705.24687537468
"FDB16","OUT027",2879.12705147413
"FDE40","OUT049",1121.9497409119
"NCM17","OUT035",859.553488434013
"FDU56","OUT035",3122.92767495145
"FDS32","OUT019",410.090269602197
"FDX02","OUT049",3677.06142419361
"FDT39","OUT027",3934.52562629349
"FDE35","OUT017",1052.62290377589
"NCI42","OUT019",1409.90874248244
"DRL23","OUT046",1679.9931334818
"FDA10","OUT046",1954.10666270402
"FDA11","OUT013",1586.43361892147
"NCM06","OUT046",2461.10828109135
"NCT05","OUT035",4165.79010137164
"NCQ02","OUT010",1017.67809719686
"NCY06","OUT049",2126.25670598853
"FDY56","OUT035",3729.52376096725
"FDL02","OUT035",1838.40995984668
"NCI06","OUT035",2961.50762869047
"FDQ14","OUT045",2378.77115811506
"FDQ12","OUT017",3727.64199603331
"FDP36","OUT046",830.651650767925
"FDK21","OUT027",5404.84793382459
"FDO40","OUT045",2334.19490868056
"NCK54","OUT019",-58.6561793364675
"FDY09","OUT018",2555.75526099084
"NCW30","OUT049",4161.52897716434
"NCC55","OUT027",2056.57137753911
"FDE58","OUT018",1604.29454180926
"FDR39","OUT013",2997.30901225737
"FDU28","OUT049",3088.19381724535
"FDH08","OUT017",3734.12420714792
"FDG35","OUT045",2745.0163580292
"FDG22","OUT049",725.506199219061
"FDC34","OUT035",2675.59750307095
"FDP15","OUT018",3763.002312733
"FDK34","OUT010",1867.94868120267
"FDU45","OUT035",1999.86964672024
"FDQ04","OUT027",2146.7301855018
"FDX22","OUT018",3061.66988520805
"FDB45","OUT017",1798.39365481564
"NCH43","OUT027",4863.31575388333
"DRE60","OUT046",3530.81357946753
"FDD17","OUT027",5189.55002666999
"NCM54","OUT017",2097.17660243763
"NCH55","OUT013",2025.87295264786
"NCT06","OUT017",2725.76569549674
"FDA48","OUT027",4972.01672818873
"FDY58","OUT027",5068.29319174178
"FDO25","OUT045",3296.73752509456
"FDN50","OUT045",1480.57604422546
"FDH35","OUT035",2798.67407856778
"FDK09","OUT045",3538.73490070776
"FDO16","OUT013",1385.04612994856
"FDW11","OUT045",1003.24603053054
"FDU47","OUT027",3753.39486961517
"NCQ42","OUT010",96.3913589732194
"FDK55","OUT027",2926.8716901112
"FDN08","OUT049",1975.4988458444
"FDT57","OUT045",3693.19977112969
"FDJ12","OUT018",3034.24769270264
"DRL59","OUT017",958.353472361612
"NCN53","OUT046",584.87339248796
"FDO51","OUT010",-1146.38188850862
"FDK56","OUT017",3125.40886241575
"FDY12","OUT035",1029.56790890751
"FDU15","OUT035",807.179649195988
"FDQ19","OUT046",3853.27561131875
"DRF15","OUT045",2410.58188625635
"DRE25","OUT019",-429.864938156295
"FDK57","OUT018",1628.48272716786
"FDD33","OUT010",1769.7452235179
"FDR34","OUT027",5075.96533553324
"FDU04","OUT045",1870.9712051187
"FDE35","OUT019",-902.63827778217
"NCD31","OUT035",2727.65459340974
"FDJ56","OUT035",1780.82268496964
"NCU53","OUT046",2606.55956205475
"FDD39","OUT035",3583.72390785474
"NCU17","OUT019",-270.872170144239
"FDJ20","OUT046",1988.65709534087
"NCW41","OUT018",2223.10929577795
"FDL52","OUT035",814.92165068947
"FDS39","OUT035",2457.0677566839
"DRJ47","OUT045",2693.16900353926
"FDP13","OUT010",-1214.13603314817
"DRK39","OUT010",-580.104339708161
"FDF28","OUT010",98.7143183335216
"FDB09","OUT045",1952.95090176743
"FDM51","OUT046",1636.84285268381
"DRM49","OUT018",467.354546175872
"DRF23","OUT013",2817.80659718004
"DRH01","OUT035",2886.76043518878
"FDH12","OUT027",3179.12339443929
"FDA28","OUT019",93.2942527270091
"FDW37","OUT018",1205.34601997932
"FDF02","OUT046",1681.91452877774
"DRL37","OUT046",722.093124736676
"NCF43","OUT046",2263.62020360813
"FDH08","OUT010",1714.60379202242
"FDR34","OUT019",1733.86249380854
"NCK19","OUT049",3159.20634884051
"NCD55","OUT018",426.601817330173
"FDT27","OUT049",3816.52137560457
"FDQ57","OUT045",2311.44364594331
"FDA47","OUT035",2762.51832269109
"DRG15","OUT027",2475.52481989576
"FDE05","OUT018",2090.69930029091
"FDN46","OUT046",1625.06059609941
"FDX27","OUT027",2980.26725955702
"FDT51","OUT045",1725.52376773343
"FDU33","OUT013",797.245794663271
"FDJ16","OUT027",2441.91552874367
"FDD20","OUT019",71.6818716470441
"FDT36","OUT049",703.093193434245
"DRF15","OUT027",3902.15655665721
"FDN52","OUT010",-474.795009033275
"FDC22","OUT027",4494.35738213065
"FDX15","OUT045",2540.56403937921
"FDT13","OUT013",3021.89494117687
"FDU04","OUT017",2041.49905804828
"FDU31","OUT019",1553.66694131993
"FDW59","OUT027",2870.2730044335
"NCO29","OUT046",2619.23355437175
"FDL15","OUT035",2628.75704051542
"FDI41","OUT049",2464.16133759543
"FDQ48","OUT049",1703.04421430119
"DRI39","OUT013",948.862189049431
"FDI08","OUT013",4010.30383589008
"FDC21","OUT049",1885.82665973018
"FDF58","OUT035",1176.40502201839
"FDS08","OUT010",944.458554556586
"FDE47","OUT045",1897.21957130144
"NCP18","OUT019",525.568202087962
"NCR41","OUT013",1567.79158832517
"FDA27","OUT013",4061.3565100375
"FDA43","OUT035",3251.78237280504
"FDA49","OUT045",1357.15417657579
"NCE55","OUT018",2536.81835359507
"DRM49","OUT027",2205.40308271193
"FDF22","OUT027",4854.32636627214
"FDQ15","OUT018",1074.07803214766
"NCS54","OUT017",2870.80328578094
"NCY05","OUT013",639.737328547077
"FDR45","OUT046",3788.08261738229
"FDK57","OUT049",2032.9943622673
"FDF41","OUT010",2005.80066379599
"FDV21","OUT046",2002.91921214306
"FDD51","OUT046",795.385986216312
"FDF33","OUT046",1779.86115612077
"FDA38","OUT046",3786.96752161887
"FDR56","OUT045",3068.43801487783
"NCN41","OUT017",2013.07524663854
"FDC60","OUT027",2888.64476869071
"FDB47","OUT045",3243.25586002113
"DRH01","OUT013",2815.56980643019
"FDW08","OUT046",1711.304826941
"FDF38","OUT027",2139.87032780951
"FDY32","OUT017",2741.87767857011
"FDG34","OUT049",1858.03189488244
"FDG47","OUT019",2210.98423477721
"NCF18","OUT035",3136.59259389093
"FDL39","OUT019",1014.84733413948
"NCH55","OUT035",2116.58572120378
"DRJ35","OUT049",1077.23687281485
"FDS44","OUT035",3941.92266276973
"DRE01","OUT018",3505.68951115559
"FDY39","OUT013",2988.51072780796
"FDY32","OUT018",2345.81216632444
"FDR33","OUT027",3233.00002375632
"NCP50","OUT049",1393.17649732539
"FDZ47","OUT018",1329.41642231086
"FDU57","OUT049",2557.09496729784
"FDY44","OUT013",3145.06106881663
"DRH59","OUT018",922.664684444458
"FDB03","OUT027",5269.62513955548
"FDY46","OUT045",2915.60224424023
"FDM39","OUT045",2784.56866315447
"FDY36","OUT035",1390.67296175588
"NCM55","OUT035",3047.32979627809
"FDJ50","OUT010",-1027.98870680052
"DRL60","OUT013",2442.34858387423
"NCJ54","OUT049",3738.51624817389
"FDX59","OUT017",728.299403934951
"FDI07","OUT013",3213.78753581832
"DRF51","OUT010",-1238.30083886093
"FDM14","OUT017",1873.50713141561
"FDP21","OUT045",2926.77941791251
"FDE40","OUT035",1206.19049673268
"FDE05","OUT035",2530.07735476757
"FDM13","OUT027",3576.58617028174
"FDC34","OUT027",3981.8305168426
"NCI55","OUT018",1651.50895831545
"NCE43","OUT018",2399.35443735772
"FDW58","OUT018",1451.24308398809
"FDG60","OUT045",3653.82246268311
"FDV31","OUT017",2944.62441806441
"FDR47","OUT013",3144.40193256951
"FDM60","OUT019",-1192.28966113084
"NCF06","OUT018",3756.54284032393
"NCN26","OUT027",3288.31604876842
"FDQ59","OUT049",1519.10863177747
"FDF09","OUT046",662.836646711581
"NCS06","OUT017",4232.05486991007
"FDT44","OUT046",1908.14175871218
"FDI19","OUT017",3982.15980582556
"FDT22","OUT017",1098.50287312544
"NCF54","OUT027",4157.48916674916
"DRG25","OUT045",2870.32492852976
"FDB59","OUT017",3243.87852607839
"FDQ37","OUT017",3223.65723054551
"FDP56","OUT035",977.997975086576
"FDW44","OUT035",2917.36310907625
"FDJ26","OUT010",1508.39014759384
"FDU43","OUT018",3502.00520348446
"FDW33","OUT045",1622.5178452834
"NCX53","OUT027",3743.64556486844
"FDN56","OUT010",467.796566812714
"DRF15","OUT049",2549.07594730128
"FDO33","OUT017",1939.76370231848
"FDZ39","OUT010",-221.895906757515
"NCJ19","OUT017",992.4938558946
"FDU01","OUT035",3100.38589038342
"FDT12","OUT035",3700.80410548161
"NCM18","OUT018",715.742705376004
"FDP19","OUT017",2173.45064779638
"NCR42","OUT049",655.124093585711
"FDN10","OUT046",1897.11545324276
"FDG44","OUT017",1037.07229550606
"FDQ10","OUT046",2751.61187328737
"DRH13","OUT049",1768.95998288856
"FDT52","OUT013",3904.09499632518
"FDM56","OUT045",1732.53044804467
"NCO43","OUT010",-323.025794133972
"NCV29","OUT035",2945.29127944487
"NCF06","OUT013",4088.74374708449
"FDO50","OUT035",1639.82487528157
"FDT59","OUT013",3691.24829624678
"FDX40","OUT027",2104.50867673918
"FDE50","OUT017",3084.87632978294
"FDX51","OUT017",3253.67411872181
"NCD30","OUT018",1288.04004144773
"FDK15","OUT013",1675.15082665214
"FDL12","OUT045",952.991290817852
"FDK46","OUT017",4188.88219267273
"DRH49","OUT010",-615.086262787313
"FDQ57","OUT046",2378.33014114259
"FDY59","OUT017",1626.72631638416
"FDO09","OUT018",3844.78488679314
"NCG30","OUT035",2125.25429559297
"FDM09","OUT017",2811.48387793917
"NCN17","OUT027",3047.9529019579
"NCS42","OUT013",1460.57267617404
"FDD02","OUT019",-23.8337052259438
"FDE34","OUT013",2942.7934759064
"FDU38","OUT045",3017.94426352522
"FDB33","OUT046",2562.14447159132
"NCJ29","OUT017",1488.31358204537
"FDZ27","OUT035",980.310108190867
"FDI40","OUT013",1649.93658924132
"FDG22","OUT013",697.950951582932
"FDT51","OUT017",1902.04642885065
"FDF20","OUT018",2900.34767284181
"FDV50","OUT035",2114.64763809192
"FDT02","OUT049",757.499301776856
"DRC49","OUT017",2421.5226226518
"FDF26","OUT049",2556.85349812767
"FDV52","OUT035",2049.71327234336
"FDX59","OUT049",742.627418622941
"FDV25","OUT035",3669.56974699809
"FDW23","OUT027",2128.84275588487
"FDE53","OUT018",1462.70778939324
"FDA19","OUT017",2189.52638254716
"FDH22","OUT046",2005.52131985431
"NCO41","OUT013",1581.31604404158
"FDX12","OUT017",3925.17040856753
"FDF17","OUT013",3162.64924420088
"FDS11","OUT045",3476.28161556577
"FDR51","OUT035",2590.45293619786
"FDT49","OUT010",-205.230450465756
"FDC56","OUT013",1969.05557109527
"FDR13","OUT027",3318.98180147256
"FDQ60","OUT035",2069.41965133625
"FDN38","OUT049",4024.12419633693
"NCL29","OUT013",2539.79305679561
"FDO13","OUT027",4105.59847553362
"FDE26","OUT018",2063.82368090725
"FDA31","OUT010",867.271541252134
"FDX14","OUT035",1412.49658160732
"FDA34","OUT045",2721.08576918777
"FDF26","OUT013",2506.99571778427
"FDE38","OUT045",2609.84834087177
"DRI11","OUT046",1792.34397633928
"FDQ60","OUT027",3347.17601676528
"FDL21","OUT027",2139.76058941003
"DRC12","OUT027",4483.39166499784
"FDC47","OUT046",3615.06394783511
"FDE57","OUT045",2227.66070748038
"FDT14","OUT045",1873.27159664717
"NCZ53","OUT046",2985.49194717321
"FDE28","OUT018",3374.40972074379
"FDR19","OUT035",2504.84531098852
"NCF54","OUT019",846.889469475719
"FDZ08","OUT046",1355.47012879198
"NCJ05","OUT018",2182.93207888592
"FDF59","OUT046",2024.84877687307
"NCO05","OUT035",1730.44035757456
"FDW24","OUT018",565.984356228699
"NCX42","OUT018",2355.03802720942
"NCA53","OUT035",928.482670875197
"FDI45","OUT019",948.761451191045
"FDG46","OUT046",1810.65594735702
"FDM20","OUT010",1943.16974557822
"FDW11","OUT010",-878.655341106568
"FDX08","OUT035",3029.9362906601
"NCK17","OUT035",815.537290150226
"FDK32","OUT018",2196.35800445719
"NCA42","OUT035",2675.06926142499
"DRI01","OUT035",2853.27657757129
"NCL55","OUT049",4061.14107835988
"DRE25","OUT018",1232.58695474037
"FDD14","OUT017",3042.6962218153
"FDB10","OUT046",3726.63488812867
"DRN11","OUT035",2467.73527665556
"FDP38","OUT018",588.929840628391
"NCA30","OUT017",3079.01433732783
"FDT15","OUT017",3071.27391034462
"NCP55","OUT018",637.25599678041
"FDF12","OUT035",2552.42254418349
"FDM21","OUT018",3765.63244544516
"FDX56","OUT035",3446.95334176864
"FDF10","OUT017",2464.77694635689
"FDT32","OUT045",2975.70700842132
"FDM51","OUT018",1380.39495408539
"NCR50","OUT018",2185.83927471846
"FDI19","OUT049",3948.60550203678
"FDX21","OUT017",1837.30779240585
"FDR31","OUT035",2517.10348397064
"FDY02","OUT013",4160.52921723247
"NCA29","OUT045",2632.38350189264
"NCX17","OUT046",3637.79093374097
"FDM12","OUT045",2971.44007933473
"FDI53","OUT027",4037.82981568733
"NCU30","OUT049",2696.30019032726
"FDC56","OUT027",3400.48278563263
"FDK27","OUT018",1706.83890439272
"NCK18","OUT017",2740.99988230482
"FDB52","OUT019",2175.4476584162
"DRG25","OUT027",4424.91411188953
"FDZ13","OUT049",976.086320213449
"FDB57","OUT019",1665.90953470243
"FDR40","OUT046",1360.69796417906
"NCO14","OUT019",-1172.42681930347
"NCN19","OUT045",2930.94079232172
"FDQ28","OUT019",605.941193202462
"FDO13","OUT018",2391.48487481998
"FDK48","OUT013",1310.61658316712
"FDU07","OUT018",2208.73802731866
"FDW20","OUT046",1990.68193950377
"FDV12","OUT010",-312.637266551946
"FDH24","OUT013",2590.22978115602
"FDV59","OUT049",3551.0774091506
"FDK57","OUT045",1851.01029541829
"FDL16","OUT027",2235.67285446502
"NCQ17","OUT046",2473.42783950974
"FDJ15","OUT018",2698.30584078352
"FDX24","OUT049",1621.80149758134
"FDT47","OUT046",1577.43500527603
"FDT10","OUT049",1108.32362905512
"FDZ37","OUT018",1161.34635636558
"FDW43","OUT027",5108.94479407387
"DRN36","OUT017",1629.52593643732
"FDJ14","OUT045",1263.56365529623
"FDA32","OUT013",3506.04873381452
"FDJ38","OUT019",1128.05380373043
"FDQ57","OUT017",2480.47105548434
"NCQ41","OUT019",1143.4615974401
"FDG56","OUT049",1112.69971632568
"DRC13","OUT027",3398.25541301582
"FDV55","OUT035",2511.3723098573
"FDQ49","OUT045",2492.01733299755
"FDE29","OUT010",-911.434563931784
"FDR03","OUT013",3332.27765315034
"FDD45","OUT049",1626.99782558259
"FDN38","OUT010",2023.1455326732
"FDT56","OUT046",989.149015129302
"FDT48","OUT045",3109.6708500555
"FDU03","OUT049",3009.17422311793
"FDC56","OUT010",-0.064859913337763
"NCO43","OUT027",3013.09306601706
"FDQ27","OUT017",1761.76019615427
"FDR03","OUT046",3304.52576124892
"DRH23","OUT010",-1035.93057609529
"FDG22","OUT045",603.28898312248
"NCJ42","OUT013",1673.56543322296
"FDR24","OUT046",1484.26213926485
"FDW60","OUT035",2962.92888319849
"FDJ08","OUT013",3078.74003609796
"DRL59","OUT018",578.78843133403
"FDG60","OUT010",1774.8032203937
"FDW27","OUT017",2635.50341627902
"FDX14","OUT018",1019.55744207293
"FDC20","OUT013",986.519512338908
"NCS29","OUT018",3836.68330680135
"FDJ56","OUT046",1642.85797425821
"FDB20","OUT019",-611.855120889063
"FDL28","OUT027",5078.30931745754
"FDW01","OUT018",2184.67497538081
"FDL03","OUT046",3164.07139404354
"FDX22","OUT049",3425.69872270819
"FDJ21","OUT035",2493.03188554682
"FDR31","OUT045",2339.25218270745
"FDG21","OUT035",2615.65270283735
"FDS22","OUT027",2189.21854586644
"FDK08","OUT035",1770.93970853271
"FDE17","OUT018",2185.99940066309
"NCN30","OUT017",1625.71261154586
"FDT50","OUT046",1593.37833816087
"NCX42","OUT049",2690.57000643721
"FDJ12","OUT035",3458.63147031863
"NCA18","OUT027",3293.43479866856
"FDP23","OUT019",1567.02256567244
"FDX12","OUT013",3853.78476770271
"FDN40","OUT018",2194.94115724033
"FDV48","OUT035",1434.40181814311
"NCY54","OUT013",2750.22521046904
"FDL16","OUT010",-1125.93299512837
"FDR45","OUT018",3518.16297446738
"FDJ52","OUT046",2595.87393260232
"DRG01","OUT017",1353.70826415767
"FDP52","OUT013",3700.53287032347
"FDU58","OUT017",3077.15536105256
"FDL02","OUT045",1641.0544034771
"FDG28","OUT013",3890.32893844894
"FDA19","OUT035",2210.35340203859
"FDW46","OUT027",2543.80853624455
"NCD43","OUT049",1726.02667685244
"DRG39","OUT013",892.267289931115
"NCF55","OUT049",690.763733714969
"FDJ07","OUT046",1904.53923215839
"FDE08","OUT046",2450.48388276605
"FDP56","OUT019",-1044.50187544133
"FDT45","OUT045",829.526688270121
"FDF17","OUT018",2827.45970020823
"FDX44","OUT046",1452.05115244428
"FDM28","OUT027",4332.77409963843
"FDI36","OUT049",3249.65574970916
"FDS07","OUT045",1797.74751444191
"FDD36","OUT045",1820.98995693613
"FDW11","OUT046",1023.77796278586
"FDN40","OUT049",2593.47159742773
"NCQ18","OUT049",1649.38361607725
"NCQ54","OUT017",2746.40913514811
"NCS42","OUT045",1385.39248677034
"DRH39","OUT010",-672.555709844197
"FDC09","OUT027",3144.93239178705
"FDT08","OUT010",540.980195385506
"FDC08","OUT035",3738.87078952172
"FDT20","OUT017",780.012615079702
"FDS35","OUT035",1219.42962001522
"FDX58","OUT018",2637.1563943396
"FDW58","OUT046",1710.68038029815
"DRD27","OUT046",1596.90163759072
"FDH32","OUT019",-301.488533265811
"FDS26","OUT035",4302.06590454128
"FDQ31","OUT046",1436.91813864089
"FDP11","OUT018",3233.06618279332
"FDD58","OUT017",1711.69623472712
"FDM33","OUT045",3402.95533354194
"FDZ16","OUT049",3218.42140282392
"NCS29","OUT010",2208.73988899686
"NCM18","OUT019",-942.162422587827
"FDP11","OUT049",3604.59886373644
"NCC42","OUT017",2368.02755178098
"DRM23","OUT046",2743.53533669427
"NCN55","OUT027",5195.3475552779
"FDK46","OUT013",4096.47751729445
"FDR01","OUT046",3160.09763596332
"NCA05","OUT045",2331.10944304451
"NCP43","OUT017",2914.30793066068
"FDR12","OUT010",820.071776250901
"FDQ01","OUT013",4079.16652882791
"FDM13","OUT046",2102.40872256665
"FDQ19","OUT017",3958.41739653406
"FDK56","OUT019",1083.3337179205
"NCX06","OUT010",966.182239767084
"FDO56","OUT027",3369.64533778666
"FDU45","OUT045",1741.0598846236
"FDI16","OUT019",-976.722493382967
"FDL32","OUT046",1834.50832696908
"FDA07","OUT046",1987.08611967181
"FDA14","OUT045",2337.96437327924
"FDV46","OUT027",3729.36035406765
"NCO07","OUT035",3488.58290651014
"NCP41","OUT046",1672.27281159378
"FDY60","OUT018",2035.03946489688
"FDN38","OUT017",4065.18447211919
"FDO15","OUT046",1263.33724889382
"FDT60","OUT013",1988.91052561859
"FDA55","OUT035",3725.3484905676
"FDE02","OUT010",-375.510424441819
"DRJ39","OUT049",3596.50584176453
"FDV34","OUT035",1381.48068759726
"FDS20","OUT027",4410.49579867011
"FDF02","OUT027",3118.61771161155
"FDW40","OUT017",2438.25061041166
"NCB43","OUT046",2948.74017416194
"FDR58","OUT017",1581.68318221895
"DRJ59","OUT035",814.569092624832
"NCD30","OUT017",1673.59898394204
"FDE14","OUT017",1695.80322554834
"FDC28","OUT018",1465.35420574331
"FDU16","OUT018",1114.61662111128
"NCD19","OUT035",1043.12031762349
"FDU21","OUT046",636.152337858565
"FDV59","OUT027",4923.67081072479
"FDU03","OUT045",2863.18641235015
"FDC33","OUT010",1255.29415337813
"NCR42","OUT035",728.781338534284
"DRH59","OUT035",1363.49653870962
"NCM31","OUT035",2415.20762884403
"FDS50","OUT035",3693.7978404471
"FDP39","OUT046",902.915808757929
"FDQ55","OUT013",1920.39609198768
"FDV36","OUT019",90.5881816182265
"FDI05","OUT027",2724.70485340625
"FDS45","OUT027",3172.63919324743
"FDA39","OUT045",625.783151281669
"FDC37","OUT010",-169.842927771406
"FDJ60","OUT027",4132.16556519401
"DRQ35","OUT046",1930.24331683852
"NCJ06","OUT046",1884.9156388841
"NCY42","OUT018",2032.50383158056
"DRM37","OUT049",3194.86128359616
"FDR14","OUT045",826.610751237801
"FDE51","OUT049",871.82748868267
"FDT33","OUT017",2778.46552747881
"FDR08","OUT013",1860.70920418988
"FDE36","OUT010",704.118663148863
"FDL22","OUT019",-429.761472333435
"FDR44","OUT013",2137.8786277924
"FDI56","OUT019",-426.296322318144
"FDE47","OUT010",97.697897460946
"FDV27","OUT010",-441.725828366087
"FDV10","OUT049",818.43120878047
"FDC40","OUT045",1247.03898697972
"NCX41","OUT013",3354.10026189391
"NCQ38","OUT027",3104.97518650114
"FDV12","OUT027",3083.4053841662
"FDE52","OUT017",1562.806924726
"FDG20","OUT027",4302.28821319138
"FDV16","OUT027",2063.93619681283
"FDI32","OUT017",1958.71081422585
"FDJ32","OUT049",1138.49712188894
"FDN39","OUT018",2470.56083256664
"FDY34","OUT017",2790.21295833771
"FDC14","OUT035",866.396270217556
"FDA55","OUT017",3691.03666576968
"FDZ50","OUT010",1008.02328609345
"DRG13","OUT049",2728.48823676036
"FDP01","OUT013",2528.37386523113
"NCG54","OUT017",2836.73217070875
"FDM13","OUT045",2046.01623489663
"NCO18","OUT027",4274.65120511889
"NCW41","OUT013",2522.28670577496
"FDM52","OUT027",3856.109117056
"NCF55","OUT035",728.677071691268
"FDT09","OUT046",2090.78214286564
"NCM19","OUT035",1882.66062159119
"FDW12","OUT018",2109.15371053149
"FDP15","OUT019",2156.02394450447
"FDK36","OUT045",755.834677904055
"FDZ25","OUT035",2905.19985489962
"NCW06","OUT049",3142.55680748191
"FDW60","OUT046",2854.97906063441
"DRC49","OUT013",2357.63364230378
"NCT17","OUT035",3130.13386999539
"NCN06","OUT018",2336.17538069239
"FDC45","OUT013",2791.96090128329
"DRJ47","OUT019",820.121997572921
"NCF06","OUT045",3965.58246027421
"FDE21","OUT010",-24.1103930557164
"DRG27","OUT013",723.005337433296
"FDW40","OUT049",2406.2238325144
"NCO53","OUT046",2918.56038392324
"FDE23","OUT049",865.651141496481
"FDQ16","OUT046",1756.2605546517
"FDS26","OUT045",4046.18016524822
"FDZ13","OUT010",-1098.13365707209
"FDS14","OUT049",2636.21298297784
"FDC10","OUT045",1833.78606724833
"FDY16","OUT049",3058.00665700461
"FDJ20","OUT035",2170.09964111576
"FDV43","OUT035",901.239213209416
"FDZ32","OUT027",3175.02929865179
"FDR23","OUT046",2822.72814893409
"FDN24","OUT035",1038.78173054724
"FDE34","OUT027",4372.73288302153
"FDU31","OUT013",3515.3600554005
"FDW33","OUT018",1450.93979352912
"FDU26","OUT046",1899.65320334811
"FDE20","OUT027",4193.6315118784
"NCW05","OUT035",1819.27915386597
"FDB22","OUT018",2176.81851496753
"FDO56","OUT046",1878.98650858062
"FDA19","OUT027",3531.57810623712
"DRI39","OUT045",855.701730076052
"FDH52","OUT018",726.315100870091
"FDZ50","OUT035",3084.36665695172
"NCN42","OUT035",2500.84624711473
"FDB53","OUT013",2442.45742228672
"DRG11","OUT017",1828.21348711282
"DRK11","OUT027",3832.6389785062
"FDQ60","OUT017",2057.58139950772
"FDT36","OUT017",717.076187588289
"DRG25","OUT018",2655.28402061459
"DRJ23","OUT046",3010.37141723714
"FDG05","OUT035",2700.4127665574
"NCK06","OUT018",1619.14488264619
"FDU52","OUT017",2602.42720446933
"FDW07","OUT018",1184.65337423298
"NCM17","OUT045",663.621403646154
"FDA22","OUT045",2636.15333657632
"NCA41","OUT018",2781.71754519375
"FDF38","OUT035",870.934744518102
"FDH52","OUT046",1032.13874663373
"FDY58","OUT019",1685.66049720936
"FDZ16","OUT045",3049.92443411513
"NCM18","OUT017",1090.82135866218
"FDA22","OUT018",2400.11223192105
"NCJ43","OUT035",2927.99461085293
"FDI34","OUT027",5103.75603603367
"FDG56","OUT046",1032.03923199084
"FDS34","OUT046",1855.56141266707
"DRC01","OUT035",965.564639096254
"FDQ04","OUT035",834.535895113479
"FDK04","OUT035",1112.57991431177
"FDT51","OUT049",1885.02472373084
"FDV26","OUT017",3249.50997600491
"FDS04","OUT049",2398.47225280086
"FDW43","OUT018",3363.31503159139
"FDQ28","OUT010",575.981364078831
"NCK06","OUT017",1998.70992367377
"FDS23","OUT018",1807.1253060939
"FDZ36","OUT019",1092.51647773163
"FDE56","OUT018",774.83027256427
"FDW10","OUT027",4257.03809740487
"NCN14","OUT045",2856.65577355826
"NCQ18","OUT045",1491.3795074154
"FDW08","OUT017",1838.92056454788
"FDU43","OUT035",3908.37520506131
"FDR33","OUT010",-179.525692222297
"FDM24","OUT010",521.290837768053
"NCZ05","OUT046",1624.22376737594
"NCV41","OUT035",1915.31113585274
"FDV11","OUT018",2528.14645961727
"NCY05","OUT035",761.889157288918
"FDV44","OUT018",2748.41701626448
"FDW32","OUT049",1502.91800010823
"NCU18","OUT027",3739.59653102128
"NCC43","OUT035",4072.5033073363
"FDW19","OUT013",1832.51847682486
"FDN31","OUT035",3215.68376491188
"FDI48","OUT045",792.281640502381
"FDS24","OUT017",1579.3711583613
"FDF46","OUT049",1940.06490373401
"DRG23","OUT017",2531.97340109238
"FDG14","OUT018",2168.97269897183
"NCY30","OUT049",2933.43254732136
"FDO28","OUT018",1674.59829623392
"DRD24","OUT035",2433.05015387543
"FDI33","OUT049",1566.15546176463
"FDN32","OUT046",2983.68499766547
"FDR16","OUT045",3321.72711499481
"FDF26","OUT046",2483.74117136137
"NCN29","OUT018",520.446113281818
"FDE20","OUT045",2658.55266245782
"FDA46","OUT046",3066.6131623509
"FDU28","OUT045",2939.20590649718
"FDQ48","OUT045",1548.03648949927
"FDV36","OUT013",2077.74386893634
